10,13,0,0,0,0,0,1,1,0,0,0,0,1,0,24,24,24,24,24,23,23,24,24,24,24,23,24,0
8,13,17,18,14,19,17,12,16,13,17,14,20,8,13,7,6,10,5,7,12,8,11,7,10,4,16,11,0
8,15,17,19,14,19,17,12,16,13,17,14,20,8,13,7,5,10,5,7,12,8,11,7,10,4,16,11,0
8,18,17,19,15,19,17,12,16,13,17,14,20,8,13,7,5,9,5,7,12,8,11,7,10,4,16,11,1
4,12,17,19,15,20,18,12,18,13,17,14,20,8,14,7,5,9,4,6,12,6,11,7,10,4,16,10,0
4,19,17,19,15,20,18,12,19,13,17,14,20,8,14,7,5,9,4,6,12,5,11,7,10,4,16,10,1
10,20,17,19,15,20,18,12,19,13,17,15,21,10,14,7,5,9,4,6,12,5,11,7,9,3,14,10,1
10,12,17,20,15,20,19,12,19,13,17,15,22,11,15,7,4,9,4,5,12,5,11,7,9,2,13,9,0
11,13,18,21,16,20,19,12,19,13,17,16,22,11,15,6,3,8,4,5,12,5,11,7,8,2,13,9,1
10,20,18,21,16,20,19,12,19,13,17,18,23,12,16,6,3,8,4,5,12,5,11,7,6,1,12,8,1
10,13,18,21,17,20,19,12,19,13,18,20,23,13,16,6,3,7,4,5,12,5,11,6,4,1,11,8,1
6,21,20,21,17,20,19,13,19,13,18,21,23,13,17,4,3,7,4,5,11,5,11,6,3,1,11,7,0
6,16,20,21,17,20,20,13,19,13,18,21,23,13,17,4,3,7,4,4,11,5,11,6,3,1,11,7,0
10,16,20,21,17,20,20,14,19,13,18,21,24,15,17,4,3,7,4,4,10,5,11,6,3,0,9,7,0
10,17,21,21,17,20,20,14,19,13,18,21,24,15,17,3,3,7,4,4,10,5,11,6,3,0,9,7,1
2,18,21,22,17,20,20,15,19,15,18,22,24,15,17,3,2,7,4,4,9,5,9,6,2,0,9,7,1
2,15,0,1,0,0,0,1,0,0,1,0,0,0,0,24,23,24,24,24,23,24,24,23,24,24,24,24,0
2,20,0,1,0,0,1,1,0,0,1,0,0,0,0,24,23,24,24,23,23,24,24,23,24,24,24,24,1
3,16,0,1,2,0,1,1,0,2,1,0,0,0,0,24,23,22,24,23,23,24,22,23,24,24,24,24,1
6,13,0,1,2,1,1,2,0,3,2,1,0,0,0,24,23,22,23,23,22,24,21,22,23,24,24,24,1
6,12,0,0,0,0,0,3,0,0,0,0,0,0,0,24,24,24,24,24,21,24,24,24,24,24,24,24,1
8,16,0,0,0,0,1,3,0,3,0,0,0,0,1,24,24,24,24,23,21,24,21,24,24,24,24,23,1
11,17,1,0,0,0,1,3,1,3,0,1,0,1,2,23,24,24,24,23,21,23,21,24,23,24,23,22,1
5,21,2,0,1,0,2,3,1,3,1,2,0,1,2,22,24,23,24,22,21,23,21,23,22,24,23,22,1
3,7,2,0,3,1,2,3,1,3,1,3,0,1,2,22,24,21,23,22,21,23,21,23,21,24,23,22,0
3,11,2,0,3,2,2,3,1,3,1,3,0,1,2,22,24,21,22,22,21,23,21,23,21,24,23,22,0
10,13,2,0,3,3,2,3,1,3,2,4,1,2,2,22,24,21,21,22,21,23,21,22,20,23,22,22,1
10,16,2,0,3,3,2,4,1,4,2,5,3,2,2,22,24,21,21,22,20,23,20,22,19,21,22,22,0
2,13,2,1,3,4,2,4,1,4,3,6,3,2,2,22,23,21,20,22,20,23,20,21,18,21,22,22,0
2,17,2,1,3,5,2,4,1,4,3,6,3,2,2,22,23,21,19,22,20,23,20,21,18,21,22,22,0
2,19,2,2,3,5,2,4,1,4,3,6,3,2,2,22,22,21,19,22,20,23,20,21,18,21,22,22,1
10,13,2,2,4,6,3,4,1,4,3,7,4,2,2,22,22,20,18,21,20,23,20,21,17,20,22,22,1
5,10,2,3,4,6,4,4,1,5,4,7,4,2,3,22,21,20,18,20,20,23,19,20,17,20,22,21,0
5,14,2,3,4,7,4,4,1,5,4,7,4,2,3,22,21,20,17,20,20,23,19,20,17,20,22,21,1
9,21,3,3,4,7,4,4,2,5,5,7,5,2,3,21,21,20,17,20,20,22,19,19,17,19,22,21,1
9,13,4,3,5,7,4,4,2,5,6,7,6,2,3,20,21,19,17,20,20,22,19,18,17,18,22,21,0
9,20,4,3,5,7,4,4,3,5,6,7,6,2,3,20,21,19,17,20,20,21,19,18,17,18,22,21,1
2,18,4,4,5,7,5,4,3,6,6,7,7,2,3,20,20,19,17,19,20,21,18,18,17,17,22,21,1
4,16,5,4,5,8,6,4,3,6,6,8,7,2,3,19,20,19,16,18,20,21,18,18,16,17,22,21,1
10,20,6,4,5,8,6,4,3,6,7,8,7,2,5,18,20,19,16,18,20,21,18,17,16,17,22,19,0
10,20,7,4,5,8,6,4,3,6,8,8,8,3,5,17,20,19,16,18,20,21,18,16,16,16,21,19,1
7,12,9,4,5,8,7,4,4,6,8,8,8,3,5,15,20,19,16,17,20,20,18,16,16,16,21,19,0
10,20,9,4,5,8,7,4,4,6,9,8,8,6,5,15,20,19,16,17,20,20,18,15,16,16,18,19,1
10,13,9,4,6,8,7,5,4,6,10,8,8,7,6,15,20,18,16,17,19,20,18,14,16,16,17,18,0
10,20,9,4,6,8,7,5,5,6,10,8,8,7,6,15,20,18,16,17,19,19,18,14,16,16,17,18,1
5,12,9,5,7,8,8,5,5,6,10,8,8,7,7,15,19,17,16,16,19,19,18,14,16,16,17,17,0
2,20,9,6,7,8,8,5,5,6,10,9,8,8,8,15,18,17,16,16,19,19,18,14,15,16,16,16,1
8,20,9,6,7,8,8,5,6,7,10,10,8,8,9,15,18,17,16,16,19,18,17,14,14,16,16,15,1
4,14,9,6,7,9,9,5,7,7,11,10,8,8,9,15,18,17,15,15,19,17,17,13,14,16,16,15,0
4,16,9,7,7,9,9,5,7,7,11,10,8,8,9,15,17,17,15,15,19,17,17,13,14,16,16,15,1
10,11,10,7,7,9,10,6,7,7,11,10,8,8,10,14,17,17,15,14,18,17,17,13,14,16,16,14,0
9,20,10,7,7,10,10,6,7,7,12,10,9,8,11,14,17,17,14,14,18,17,17,12,14,15,16,13,1
6,10,11,7,8,10,10,7,8,7,12,10,10,8,11,13,17,16,14,14,17,16,17,12,14,14,16,13,0
6,20,11,7,8,10,10,7,8,7,12,10,11,8,11,13,17,16,14,14,17,16,17,12,14,13,16,13,1
4,5,11,8,9,11,10,7,8,7,12,10,11,8,12,13,16,15,13,14,17,16,17,12,14,13,16,12,0
4,14,11,8,9,11,10,7,8,7,13,10,11,8,12,13,16,15,13,14,17,16,17,11,14,13,16,12,0
10,12,11,9,9,11,10,7,8,7,13,11,13,8,12,13,15,15,13,14,17,16,17,11,13,11,16,12,0
11,14,12,9,9,12,10,7,8,7,13,11,13,10,12,12,15,15,12,14,17,16,17,11,13,11,14,12,0
6,7,12,10,9,12,11,8,8,7,14,11,13,10,12,12,14,15,12,13,16,16,17,10,13,11,14,12,0
5,14,12,10,9,12,12,9,8,8,14,11,13,10,13,12,14,15,12,12,15,16,16,10,13,11,14,11,0
2,21,13,11,9,12,12,9,8,8,14,12,13,10,14,11,13,15,12,12,15,16,16,10,12,11,14,10,1
4,14,14,11,10,13,12,9,8,8,14,12,13,11,14,10,13,14,11,12,15,16,16,10,12,11,13,10,1
2,11,14,12,11,14,12,9,9,8,14,12,13,11,14,10,12,13,10,12,15,15,16,10,12,11,13,10,1
4,14,14,12,11,16,12,9,10,8,14,12,14,11,14,10,12,13,8,12,15,14,16,10,12,10,13,10,1
8,19,15,12,11,16,12,9,10,10,15,12,14,11,14,9,12,13,8,12,15,14,14,9,12,10,13,10,0
8,19,15,12,11,16,12,9,10,10,15,12,15,11,14,9,12,13,8,12,15,14,14,9,12,9,13,10,1
10,11,15,13,11,16,12,9,11,10,16,13,16,11,14,9,11,13,8,12,15,13,14,8,11,8,13,10,0
4,13,15,13,11,17,13,9,11,11,16,13,16,12,14,9,11,13,7,11,15,13,13,8,11,8,12,10,0
4,19,15,13,11,17,13,10,11,11,16,13,16,12,14,9,11,13,7,11,14,13,13,8,11,8,12,10,0
4,20,16,13,11,17,13,10,11,11,16,13,16,12,14,8,11,13,7,11,14,13,13,8,11,8,12,10,1
7,15,16,13,11,17,14,10,12,12,16,13,16,13,14,8,11,13,7,10,14,12,12,8,11,8,11,10,1
3,16,16,13,13,17,14,11,12,12,17,13,16,14,14,8,11,11,7,10,13,12,12,7,11,8,10,10,1
10,20,16,13,13,17,14,12,12,12,17,15,16,14,15,8,11,11,7,10,12,12,12,7,9,8,10,9,0
10,15,16,13,13,17,15,12,12,12,17,17,16,15,15,8,11,11,7,9,12,12,12,7,7,8,9,9,1
10,15,16,14,13,17,15,13,12,12,18,17,16,16,15,8,10,11,7,9,11,12,12,6,7,8,8,9,0
10,9,16,15,13,17,16,13,13,12,18,17,16,16,16,8,9,11,7,8,11,11,12,6,7,8,8,8,0
6,15,16,15,13,17,17,14,14,12,18,18,16,16,16,8,9,11,7,7,10,10,12,6,6,8,8,8,1
11,12,17,16,13,17,17,14,15,12,18,18,17,16,16,7,8,11,7,7,10,9,12,6,6,7,8,8,1
7,12,17,17,13,17,17,14,16,13,18,19,17,17,16,7,7,11,7,7,10,8,11,6,5,7,7,8,0
6,12,17,18,13,17,17,15,16,13,18,20,18,17,16,7,6,11,7,7,9,8,11,6,4,6,7,8,0
2,7,17,19,14,18,17,15,16,14,18,20,18,17,16,7,5,10,6,7,9,8,10,6,4,6,7,8,0
3,11,17,19,16,18,17,15,16,15,18,20,18,18,16,7,5,8,6,7,9,8,9,6,4,6,6,8,0
5,14,17,19,16,19,18,15,16,15,19,20,19,18,16,7,5,8,5,6,9,8,9,5,4,5,6,8,1
11,15,18,19,16,19,18,16,17,15,20,20,19,18,16,6,5,8,5,6,8,7,9,4,4,5,6,8,1
11,15,20,19,17,20,18,16,17,15,20,20,19,18,16,4,5,7,4,6,8,7,9,4,4,5,6,8,0
11,18,21,19,17,20,18,17,17,16,20,20,20,18,16,3,5,7,4,6,7,7,8,4,4,4,6,8,0
7,20,21,19,17,20,18,17,18,17,20,20,20,19,17,3,5,7,4,6,7,6,7,4,4,4,5,7,1
10,16,21,19,17,20,18,18,18,17,20,21,20,19,19,3,5,7,4,6,6,6,7,4,3,4,5,5,1
10,14,21,19,17,20,19,19,18,18,20,21,20,19,20,3,5,7,4,5,5,6,6,4,3,4,5,4,0
3,5,21,20,19,20,19,19,19,18,20,21,20,19,20,3,4,5,4,5,5,5,6,4,3,4,5,4,0
3,10,21,20,19,20,20,19,19,18,20,21,20,19,20,3,4,5,4,4,5,5,6,4,3,4,5,4,0
3,12,21,21,19,20,20,19,19,18,20,21,20,19,20,3,3,5,4,4,5,5,6,4,3,4,5,4,0
8,13,21,21,19,20,20,20,20,19,20,21,20,20,20,3,3,5,4,4,4,4,5,4,3,4,4,4,0
8,20,21,21,19,20,20,20,21,19,20,21,20,20,20,3,3,5,4,4,4,3,5,4,3,4,4,4,1
4,8,0,0,1,1,1,0,0,0,0,0,0,0,0,24,24,23,23,23,24,24,24,24,24,24,24,24,0
4,18,0,0,1,1,1,0,0,0,0,0,0,1,0,24,24,23,23,23,24,24,24,24,24,24,23,24,1
4,12,0,0,3,2,1,0,0,0,1,0,0,1,0,24,24,21,22,23,24,24,24,23,24,24,23,24,1
7,14,0,1,3,3,1,0,1,0,1,0,0,2,0,24,23,21,21,23,24,23,24,23,24,24,22,24,1
8,11,0,2,3,3,1,1,1,1,2,0,0,2,0,24,22,21,21,23,23,23,23,22,24,24,22,24,0
8,17,1,2,3,4,1,2,1,2,2,0,0,2,0,23,22,21,20,23,22,23,22,22,24,24,22,24,0
8,16,1,2,3,4,1,2,1,2,3,0,0,2,0,23,22,21,20,23,22,23,22,21,24,24,22,24,0
9,9,1,2,3,5,2,2,1,2,4,0,0,2,1,23,22,21,19,22,22,23,22,20,24,24,22,23,0
9,17,1,2,3,5,2,2,1,3,4,0,0,2,1,23,22,21,19,22,22,23,21,20,24,24,22,23,0
9,20,1,2,4,5,2,2,1,3,4,0,0,2,1,23,22,20,19,22,22,23,21,20,24,24,22,23,1
2,11,1,3,5,5,2,3,1,4,4,0,0,2,1,23,21,19,19,22,21,23,20,20,24,24,22,23,0
8,21,3,3,5,5,2,3,1,5,4,0,0,2,2,21,21,19,19,22,21,23,19,20,24,24,22,22,1
10,16,3,3,6,5,2,4,1,5,4,1,1,2,2,21,21,18,19,22,20,23,19,20,23,23,22,22,0
10,18,3,3,6,5,2,5,1,6,4,1,2,2,3,21,21,18,19,22,19,23,18,20,23,22,22,21,0
10,20,3,3,6,5,2,5,1,7,4,1,4,2,4,21,21,18,19,22,19,23,17,20,23,20,22,20,1
7,17,3,3,6,5,2,5,3,8,4,1,4,2,5,21,21,18,19,22,19,21,16,20,23,20,22,19,0
7,19,3,4,6,5,2,5,3,8,4,1,4,2,5,21,20,18,19,22,19,21,16,20,23,20,22,19,1
6,15,3,4,6,5,4,6,3,9,4,1,4,3,5,21,20,18,19,20,18,21,15,20,23,20,21,19,1
10,12,3,6,6,5,4,6,3,9,4,2,4,3,6,21,18,18,19,20,18,21,15,20,22,20,21,18,0
7,16,3,6,6,5,5,7,4,9,4,2,5,3,6,21,18,18,19,19,17,20,15,20,22,19,21,18,1
2,12,3,8,6,5,5,7,4,10,4,2,5,3,7,21,16,18,19,19,17,20,14,20,22,19,21,17,0
11,20,4,8,6,5,5,7,4,10,4,2,6,3,9,20,16,18,19,19,17,20,14,20,22,18,21,15,1
9,17,4,9,6,5,5,7,5,10,5,2,6,3,10,20,15,18,19,19,17,19,14,19,22,18,21,14,1
3,15,5,9,7,6,6,8,5,10,5,2,6,3,10,19,15,17,18,18,16,19,14,19,22,18,21,14,1
7,13,6,10,7,6,6,8,7,10,5,2,6,3,10,18,14,17,18,18,16,17,14,19,22,18,21,14,0
5,15,6,10,7,6,8,8,7,10,5,2,7,4,10,18,14,17,18,16,16,17,14,19,22,17,20,14,0
4,21,7,10,7,7,8,8,7,10,5,3,7,4,11,17,14,17,17,16,16,17,14,19,21,17,20,13,1
10,15,7,10,7,7,8,9,7,10,6,3,7,5,12,17,14,17,17,16,15,17,14,18,21,17,19,12,0
10,15,7,10,7,7,8,9,9,11,6,4,7,5,12,17,14,17,17,16,15,15,13,18,20,17,19,12,0
10,13,7,10,7,8,8,9,9,11,8,4,7,6,12,17,14,17,16,16,15,15,13,16,20,17,18,12,0
3,13,8,10,8,8,8,10,10,11,8,4,7,6,12,16,14,16,16,16,14,14,13,16,20,17,18,12,1
10,15,8,10,9,8,9,10,10,11,8,4,8,7,12,16,14,15,16,15,14,14,13,16,20,16,17,12,0
6,20,9,10,9,8,9,12,10,11,9,4,8,7,12,15,14,15,16,15,12,14,13,15,20,16,17,12,1
4,20,0,0,0,1,0,0,0,0,0,0,0,2,0,24,24,24,23,24,24,24,24,24,24,24,22,24,1
3,10,0,0,2,1,0,0,2,0,1,0,0,2,0,24,24,22,23,24,24,22,24,23,24,24,22,24,0
3,15,2,0,3,2,0,0,2,0,1,0,1,2,0,22,24,21,22,24,24,22,24,23,24,23,22,24,0
3,17,2,1,3,2,0,0,2,0,1,0,1,2,0,22,23,21,22,24,24,22,24,23,24,23,22,24,0
3,18,3,1,3,2,0,0,2,0,1,0,1,2,0,21,23,21,22,24,24,22,24,23,24,23,22,24,0
3,18,3,1,3,2,0,0,2,0,1,1,1,2,0,21,23,21,22,24,24,22,24,23,23,23,22,24,1
3,13,3,1,4,5,0,0,2,0,2,1,1,2,0,21,23,20,19,24,24,22,24,22,23,23,22,24,1
10,17,4,1,4,5,0,0,2,1,3,2,1,3,0,20,23,20,19,24,24,22,23,21,22,23,21,24,1
9,13,4,1,5,5,1,0,2,1,4,2,2,4,0,20,23,19,19,23,24,22,23,20,22,22,20,24,1
8,17,4,1,5,5,1,0,3,2,4,3,3,5,0,20,23,19,19,23,24,21,22,20,21,21,19,24,0
10,20,4,1,5,5,1,0,3,2,5,3,4,6,1,20,23,19,19,23,24,21,22,19,21,20,18,23,1
